      0.00       0.00 	 S 	 depth
     75.00      11.1164    1272.60 	 S 
     80.00      10.5045    1326.66 	 S 
     85.00       9.8633    1377.59 	 S 
     90.00       9.1822    1425.22 	 S 
     95.00       8.6498    1469.53 	 S 
    100.00       8.3233    1511.87 	 Sdiff 
    105.00       8.3233    1553.49 	 Sdiff 
    110.00       8.3233    1595.10 	 Sdiff 
    115.00       8.3233    1636.72 	 Sdiff 
    120.00       8.3233    1678.34 	 Sdiff 
    125.00       8.3233    1719.95 	 Sdiff 
    130.00       8.3233    1761.57 	 Sdiff 
    135.00       8.3233    1803.19 	 Sdiff 
    140.00       8.3233    1844.80 	 Sdiff 
     50.00      50.00 	 S 	 depth
     20.00      19.9534     491.21 	 S 
     20.00      22.3142     494.15 	 S 
     20.00      23.7759     495.62 	 S 
     20.00      16.6531     498.61 	 S 
     25.00      15.8628     580.30 	 S 
     25.00      18.4321     587.43 	 S 
     30.00      15.6572     659.05 	 S 
     35.00      15.3488     736.62 	 S 
     40.00      14.9339     812.36 	 S 
     45.00      14.4546     885.85 	 S 
     50.00      13.9375     956.84 	 S 
     55.00      13.3982    1025.18 	 S 
     60.00      12.8436    1090.79 	 S 
     65.00      12.2789    1153.60 	 S 
     70.00      11.7027    1213.56 	 S 
     75.00      11.1109    1270.60 	 S 
     80.00      10.4991    1324.63 	 S 
     85.00       9.8580    1375.54 	 S 
     90.00       9.1771    1423.15 	 S 
     95.00       8.6481    1467.44 	 S 
    100.00       8.3233    1509.77 	 Sdiff 
    105.00       8.3233    1551.38 	 Sdiff 
    110.00       8.3233    1593.00 	 Sdiff 
    115.00       8.3233    1634.62 	 Sdiff 
    120.00       8.3233    1676.23 	 Sdiff 
    125.00       8.3233    1717.85 	 Sdiff 
    130.00       8.3233    1759.47 	 Sdiff 
    135.00       8.3233    1801.08 	 Sdiff 
    140.00       8.3233    1842.70 	 Sdiff 
     60.00      60.00 	 S 	 depth
     20.00      19.9253     489.90 	 S 
     20.00      22.2316     493.20 	 S 
     20.00      16.6475     496.96 	 S 
     25.00      15.8574     578.59 	 S 
     25.00      18.3964     585.95 	 S 
     30.00      15.6541     657.32 	 S 
     35.00      15.3434     734.87 	 S 
     40.00      14.9277     810.58 	 S 
     45.00      14.4480     884.04 	 S 
     50.00      13.9309     955.00 	 S 
     55.00      13.3918    1023.31 	 S 
     60.00      12.8374    1088.89 	 S 
     65.00      12.2729    1151.67 	 S 
     70.00      11.6970    1211.60 	 S 
     75.00      11.1053    1268.61 	 S 
     80.00      10.4938    1322.61 	 S 
     85.00       9.8528    1373.50 	 S 
     90.00       9.1720    1421.08 	 S 
     95.00       8.6464    1465.35 	 S 
    100.00       8.3233    1507.67 	 Sdiff 
    105.00       8.3233    1549.28 	 Sdiff 
    110.00       8.3233    1590.90 	 Sdiff 
    115.00       8.3233    1632.51 	 Sdiff 
    120.00       8.3233    1674.13 	 Sdiff 
    125.00       8.3233    1715.75 	 Sdiff 
    130.00       8.3233    1757.36 	 Sdiff 
    135.00       8.3233    1798.98 	 Sdiff 
    140.00       8.3233    1840.60 	 Sdiff 
     70.00      70.00 	 S 	 depth
